"85774";"Senna";"2010";"1424432";"58496";"Documentary";"-";"-";"-";"-"
"85780";"Family Guy Presents: It's a Trap";"2010";"1701991";"110639";"Animation";"Comedy";"Sci-Fi";"-";"-"
"85788";"Insidious";"2010";"1591095";"49018";"Fantasy";"Horror";"Thriller";"-";"-"
"85796";"Hobo with a Shotgun";"2011";"1640459";"49010";"Action";"Adventure";"Crime";"Thriller";"-"
"85881";"Win Win";"2011";"1606392";"55725";"Comedy";"Drama";"-";"-";"-"
"85885";"Room in Rome (Habitación en Roma)";"2010";"1263750";"48650";"Drama";"Romance";"-";"-";"-"
"86000";"Boy";"2010";"1560139";"39356";"Comedy";"Drama";"-";"-";"-"
"86014";"Diary of a Wimpy Kid: Rodrick Rules";"2011";"1650043";"60307";"Comedy";"-";"-";"-";"-"
"86028";"Henry's Crime";"2010";"1220888";"53172";"Comedy";"Crime";"-";"-";"-"
"86059";"Hop";"2011";"1411704";"50359";"Animation";"Children";"Comedy";"-";"-"
"86066";"Playing the Victim (Izobrazhaya zhertvu)";"2006";"820096";"64484";"Comedy";"-";"-";"-";"-"
"86068";"Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad)";"2005";"450827";"75725";"Horror";"Thriller";"-";"-";"-"
"86142";"13 Assassins (Jûsan-nin no shikaku)";"2010";"1436045";"58857";"Action";"-";"-";"-";"-"
"86190";"Hanna";"2011";"993842";"50456";"Action";"Adventure";"Mystery";"Thriller";"-"
"86237";"Connections";"1978";"78588";"367647";"Documentary";"-";"-";"-";"-"
"86279";"Into Eternity";"2010";"1194612";"54527";"Documentary";"-";"-";"-";"-"
"86286";"Daffy Duck's Quackbusters";"1988";"94939";"23521";"Animation";"Children";"Comedy";"Horror";"-"
"86290";"American: The Bill Hicks Story";"2009";"1179947";"46105";"Comedy";"Documentary";"-";"-";"-"
"86293";"Arthur";"2011";"1334512";"49012";"Comedy";"-";"-";"-";"-"
"86295";"Scream 4";"2011";"1262416";"41446";"Comedy";"Horror";"Mystery";"Thriller";"-"
"86298";"Rio";"2011";"1436562";"46195";"Adventure";"Animation";"Children";"Comedy";"-"
"86320";"Melancholia";"2011";"1527186";"62215";"Drama";"Sci-Fi";"-";"-";"-"
"86332";"Thor";"2011";"800369";"10195";"Action";"Adventure";"Drama";"Fantasy";"IMAX"
"86345";"Louis C.K.: Hilarious";"2010";"1421373";"45523";"Comedy";"-";"-";"-";"-"
"86347";"Louis C.K.: Chewed Up";"2008";"1190722";"30969";"Comedy";"-";"-";"-";"-"
"86355";"Atlas Shrugged: Part 1";"2011";"480239";"56780";"Drama";"Mystery";"Sci-Fi";"-";"-"
"86377";"Louis C.K.: Shameless";"2007";"927619";"24447";"Comedy";"-";"-";"-";"-"
"86487";"Mildred Pierce";"2011";"1492030";"202241";"Drama";"-";"-";"-";"-"
"86504";"Voices from the List";"2004";"405455";"167966";"Documentary";"-";"-";"-";"-"
"86548";"Water for Elephants";"2011";"1067583";"55787";"Drama";"Romance";"-";"-";"-"
"86593";"African Cats";"2011";"1223236";"57586";"Adventure";"Documentary";"-";"-";"-"
"86628";"Kill the Irishman";"2011";"1416801";"51209";"Action";"Crime";"-";"-";"-"
"86644";"The Fast Five (Fast and the Furious 5)";"2011";"1596343";"51497";"Action";"Crime";"Drama";"Thriller";"IMAX"
"86668";"Louis Theroux: Law & Disorder";"2008";"1347439";"241620";"Documentary";"-";"-";"-";"-"
"86721";"Idiots and Angels";"2008";"1013607";"42521";"Animation";"Drama";"Fantasy";"-";"-"
"86781";"Incendies";"2010";"1255953";"46738";"Drama";"Mystery";"War";"-";"-"
"86815";"Soul Surfer";"2011";"1596346";"43959";"Action";"Drama";"-";"-";"-"
"86817";"Something Borrowed";"2011";"491152";"49022";"Comedy";"Drama";"Romance";"-";"-"
"86833";"Bridesmaids";"2011";"1478338";"55721";"Comedy";"-";"-";"-";"-"
"86835";"Priest";"2011";"822847";"38321";"Action";"Horror";"Sci-Fi";"Thriller";"-"
"86864";"Mothra (Mosura)";"1961";"55198";"39410";"Adventure";"Fantasy";"Sci-Fi";"-";"-"
"86880";"Pirates of the Caribbean: On Stranger Tides";"2011";"1298650";"1865";"Action";"Adventure";"Fantasy";"IMAX";"-"
"86882";"Midnight in Paris";"2011";"1605783";"59436";"Comedy";"Fantasy";"Romance";"-";"-"
"86892";"The Man from Nowhere";"2010";"1527788";"51608";"Action";"Crime";"Thriller";"-";"-"
"86898";"The Tree of Life";"2011";"478304";"8967";"Drama";"-";"-";"-";"-"
"86911";"The Hangover Part II";"2011";"1411697";"45243";"Comedy";"-";"-";"-";"-"
"86922";"Nothing to Declare (Rien à déclarer)";"2010";"1528313";"52077";"Comedy";"-";"-";"-";"-"
"86960";"Across the Hall";"2009";"1176724";"21469";"Thriller";"-";"-";"-";"-"
"87028";"The Roommate";"2011";"1265990";"49950";"Drama";"Thriller";"-";"-";"-"
"87192";"Attack the Block";"2011";"1478964";"59678";"Action";"Comedy";"Sci-Fi";"-";"-"
"87194";"The Way";"2010";"1441912";"59468";"Adventure";"Comedy";"Drama";"-";"-"
"87197";"Let the Bullets Fly";"2010";"1533117";"51533";"Action";"Comedy";"-";"-";"-"
"87222";"Kung Fu Panda 2";"2011";"1302011";"49444";"Action";"Adventure";"Animation";"Children";"Comedy"
"87232";"X-Men: First Class";"2011";"1270798";"49538";"Action";"Adventure";"Sci-Fi";"Thriller";"War"
"87234";"Submarine";"2010";"1440292";"49020";"Comedy";"Drama";"Romance";"-";"-"
"87287";"American Grindhouse";"2010";"1307861";"70862";"Documentary";"-";"-";"-";"-"
"87298";"Everything Must Go";"2010";"1531663";"45658";"Comedy";"Drama";"-";"-";"-"
"87304";"Beginners";"2010";"1532503";"55347";"Drama";"-";"-";"-";"-"
"87306";"Super 8";"2011";"1650062";"37686";"Mystery";"Sci-Fi";"Thriller";"IMAX";"-"
"87413";"Bernie";"1996";"115658";"19963";"Comedy";"Drama";"-";"-";"-"
"87430";"Green Lantern";"2011";"1133985";"44912";"Action";"Adventure";"Sci-Fi";"-";"-"
"87444";"Elektra Luxx";"2010";"1340773";"56272";"Comedy";"-";"-";"-";"-"
"87483";"Mr. Popper's Penguins";"2011";"1396218";"58224";"Comedy";"-";"-";"-";"-"
"87485";"Bad Teacher";"2011";"1284575";"52449";"Comedy";"-";"-";"-";"-"
"87520";"Transformers: Dark of the Moon";"2011";"1399103";"38356";"Action";"Adventure";"Sci-Fi";"War";"IMAX"
"87522";"Larry Crowne";"2011";"1583420";"59861";"Comedy";"Drama";"Romance";"-";"-"
"87529";"Your Highness";"2011";"1240982";"38319";"Action";"Adventure";"Comedy";"Fantasy";"-"
"87660";"Too Big to Fail";"2011";"1742683";"65034";"Drama";"-";"-";"-";"-"
"87785";"Takers";"2010";"1135084";"22907";"Action";"Crime";"Thriller";"-";"-"
"87834";"My Life as McDull (Mak dau goo si)";"2001";"312941";"73884";"Animation";"Comedy";"Drama";"-";"-"
"87867";"Zookeeper";"2011";"1222817";"38317";"Comedy";"-";"-";"-";"-"
"87869";"Horrible Bosses";"2011";"1499658";"51540";"Comedy";"Crime";"-";"-";"-"
"87876";"Cars 2";"2011";"1216475";"49013";"Adventure";"Animation";"Children";"Comedy";"IMAX"
"87960";"Between the Folds";"2008";"1253565";"24792";"Documentary";"-";"-";"-";"-"
"88069";"Delhi Belly";"2011";"1934231";"67109";"Comedy";"Crime";"-";"-";"-"
"88094";"Upside Down: The Creation Records Story";"2010";"1764726";"64780";"Documentary";"-";"-";"-";"-"
"88108";"Monte Carlo";"2011";"1067774";"59860";"Adventure";"Comedy";"Romance";"-";"-"
"88125";"Harry Potter and the Deathly Hallows: Part 2";"2011";"1201607";"12445";"Action";"Adventure";"Drama";"Fantasy";"Mystery"
"88129";"Drive";"2011";"780504";"64690";"Crime";"Drama";"Film-Noir";"Thriller";"-"
"88140";"Captain America: The First Avenger";"2011";"458339";"1771";"Action";"Adventure";"Sci-Fi";"Thriller";"War"
"88163";"Crazy, Stupid, Love.";"2011";"1570728";"50646";"Comedy";"Drama";"Romance";"-";"-"
"88179";"One Day";"2011";"1563738";"51828";"Drama";"Romance";"-";"-";"-"
"88235";"The Guard";"2011";"1540133";"67913";"Comedy";"Crime";"-";"-";"-"
"88267";"Winnie the Pooh";"2011";"1449283";"51162";"Animation";"Children";"Comedy";"-";"-"
"88272";"The Woman";"2011";"1714208";"65599";"Horror";"-";"-";"-";"-"
"88327";"The New One-Armed Swordsman (Xin du bi dao)";"1971";"69518";"28039";"Action";"Drama";"War";"-";"-"
"88345";"Mike's New Car";"2002";"323250";"13931";"Animation";"Comedy";"-";"-";"-"
"88356";"The Smurfs";"2011";"472181";"41513";"Animation";"Children";"Comedy";"-";"-"
"88405";"Friends with Benefits";"2011";"1632708";"50544";"Comedy";"Romance";"-";"-";"-"
"88448";"Paper Birds (Pájaros de papel)";"2010";"1360822";"50004";"Comedy";"Drama";"-";"-";"-"
"88515";"Blitz";"2011";"1297919";"55846";"Action";"Crime";"Thriller";"-";"-"
"88593";"The Yellow Sea (a.k.a. The Murderer) (Hwanghae)";"2010";"1230385";"57361";"Crime";"Drama";"Thriller";"-";"-"
"88672";"Our Idiot Brother";"2011";"1637706";"59968";"Comedy";"-";"-";"-";"-"
"88697";"SUBWAYStories: Tales from the Underground";"1997";"120240";"209802";"Drama";"-";"-";"-";"-"
"88699";"Death Race 2";"2010";"1500491";"51620";"Action";"Sci-Fi";"Thriller";"-";"-"
"88744";"Rise of the Planet of the Apes";"2011";"1318514";"61791";"Action";"Drama";"Sci-Fi";"Thriller";"-"
"88746";"Terri";"2011";"1687281";"51993";"Comedy";"-";"-";"-";"-"
"88785";"The Change-Up";"2011";"1488555";"49520";"Comedy";"-";"-";"-";"-"
"88810";"The Help";"2011";"1454029";"50014";"Drama";"-";"-";"-";"-"
"88812";"30 Minutes or Less";"2011";"1622547";"62206";"Action";"Comedy";"Crime";"-";"-"
"88911";"My Afternoons with Margueritte (La tête en friche)";"2010";"1455151";"39413";"Comedy";"-";"-";"-";"-"
"88932";"Final Destination 5";"2011";"1622979";"55779";"Horror";"Thriller";"IMAX";"-";"-"
"88954";"Very Harold & Kumar 3D Christmas, A";"2011";"1268799";"55465";"Comedy";"-";"-";"-";"-"
"89028";"Don't Be Afraid of the Dark";"2010";"1270761";"46261";"Horror";"Thriller";"-";"-";"-"
"89030";"Fright Night";"2011";"1438176";"58151";"Comedy";"Horror";"-";"-";"-"
"89039";"Another Earth";"2011";"1549572";"55420";"Drama";"Romance";"Sci-Fi";"-";"-"
"89047";"Hesher";"2010";"1403177";"44835";"Drama";"-";"-";"-";"-"
"89072";"Stake Land";"2010";"1464580";"52015";"Horror";"-";"-";"-";"-"
"89085";"The Debt";"2011";"1226753";"48289";"Drama";"Thriller";"-";"-";"-"
"89087";"Colombiana";"2011";"1657507";"62835";"Action";"Adventure";"Drama";"Thriller";"-"
"89090";"Bill Cunningham New York";"2011";"1621444";"55244";"Documentary";"-";"-";"-";"-"
"89118";"The Skin I Live In (La piel que habito)";"2011";"1189073";"63311";"Drama";"-";"-";"-";"-"
"89190";"Conan the Barbarian";"2011";"816462";"37430";"Action";"Adventure";"Fantasy";"-";"-"
"89208";"Walled In";"2009";"1104006";"16335";"Horror";"Thriller";"-";"-";"-"
"89281";"Birdemic: Shock and Terror";"2010";"1316037";"40016";"Romance";"Thriller";"-";"-";"-"
"89305";"The Inbetweeners Movie";"2011";"1716772";"69798";"Adventure";"Comedy";"-";"-";"-"
"89343";"Red State";"2011";"873886";"48572";"Action";"Crime";"Horror";"Thriller";"-"
"89386";"Pearl Jam Twenty";"2011";"1417592";"72744";"Documentary";"Musical";"-";"-";"-"
"89388";"I Don't Know How She Does It";"2011";"1742650";"70868";"Comedy";"-";"-";"-";"-"
"89427";"Shark Night 3D";"2011";"1633356";"65055";"Horror";"Thriller";"-";"-";"-"
"89470";"Contagion";"2011";"1598778";"39538";"Sci-Fi";"Thriller";"IMAX";"-";"-"
"89492";"Moneyball";"2011";"1210166";"60308";"Drama";"-";"-";"-";"-"
"89580";"Neds";"2010";"1560970";"55785";"Drama";"-";"-";"-";"-"
"89582";"Cold Fish (Tsumetai nettaigyo)";"2010";"1632547";"68341";"Drama";"Thriller";"-";"-";"-"
"89586";"Phineas and Ferb the Movie: Across the 2nd Dimension";"2011";"1825918";"71689";"Adventure";"Animation";"Children";"-";"-"
"89678";"Northanger Abbey";"2007";"844794";"18093";"Drama";"Romance";"-";"-";"-"
"89745";"The Avengers";"2012";"848228";"24428";"Action";"Adventure";"Sci-Fi";"IMAX";"-"
"89753";"Tinker Tailor Soldier Spy";"2011";"1340800";"49517";"Drama";"Film-Noir";"Thriller";"-";"-"
"89759";"Separation, A (Jodaeiye Nader az Simin)";"2011";"1832382";"60243";"Drama";"-";"-";"-";"-"
"89761";"Dangerous Method, A";"2011";"1571222";"48231";"Drama";"Thriller";"-";"-";"-"
"89774";"Warrior";"2011";"1291584";"59440";"Drama";"-";"-";"-";"-"
"89804";"The Ides of March";"2011";"1124035";"10316";"Drama";"-";"-";"-";"-"
"89837";"Kill List";"2011";"1788391";"74725";"Horror";"Mystery";"Thriller";"-";"-"
"89840";"Killer Elite";"2011";"1448755";"49021";"Action";"Thriller";"-";"-";"-"
"89862";"Bellflower";"2011";"1242599";"58699";"Action";"Drama";"Romance";"-";"-"
"89864";"50/50";"2011";"1306980";"40807";"Comedy";"Drama";"-";"-";"-"
"89898";"Generation P";"2011";"459748";"63375";"Comedy";"Drama";"Sci-Fi";"-";"-"
"89904";"The Artist";"2011";"1655442";"74643";"Comedy";"Drama";"Romance";"-";"-"
"89939";"Gigi";"1949";"41414";"123723";"Comedy";"-";"-";"-";"-"
"89945";"BlinkyTM";"2011";"1520494";"59852";"Horror";"Sci-Fi";"-";"-";"-"
"90057";"Take Shelter";"2011";"1675192";"64720";"Drama";"-";"-";"-";"-"
"90243";"Three Outlaw Samurai (Sanbiki no samurai)";"1964";"58652";"58878";"Action";"Drama";"-";"-";"-"
"90245";"Antonio Gaudí";"1985";"86907";"37239";"Documentary";"-";"-";"-";"-"
"90249";"Real Steel";"2011";"433035";"39254";"Action";"Drama";"Sci-Fi";"IMAX";"-"
"90343";"Footloose";"2011";"1068242";"68817";"Comedy";"Drama";"Musical";"-";"-"
"90345";"The Thing";"2011";"905372";"60935";"Horror";"Mystery";"Sci-Fi";"Thriller";"-"
"90353";"Beautiful Boy";"2010";"1533013";"59437";"Drama";"-";"-";"-";"-"
"90357";"Tyrannosaur";"2011";"1204340";"76543";"Drama";"-";"-";"-";"-"
"90374";"Martha Marcy May Marlene";"2011";"1441326";"50837";"Drama";"Thriller";"-";"-";"-"
"90376";"We Need to Talk About Kevin";"2011";"1242460";"71859";"Drama";"Thriller";"-";"-";"-"
"90384";"Behind Enemy Lines II: Axis of Evil";"2006";"497329";"10005";"Action";"Thriller";"War";"-";"-"
"90403";"The Three Musketeers";"2011";"1509767";"52451";"Action";"Adventure";"-";"-";"-"
"90405";"In Time";"2011";"1637688";"49530";"Crime";"Sci-Fi";"Thriller";"-";"-"
"90428";"Margaret";"2011";"466893";"44754";"Drama";"-";"-";"-";"-"
"90430";"Carnage";"2011";"1692486";"72113";"Comedy";"Drama";"-";"-";"-"
"90439";"Margin Call";"2011";"1615147";"50839";"Drama";"Thriller";"-";"-";"-"
"90469";"Paranormal Activity 3";"2011";"1778304";"72571";"Horror";"-";"-";"-";"-"
"90471";"Puncture";"2011";"1582248";"72432";"Drama";"-";"-";"-";"-"
"90522";"Johnny English Reborn";"2011";"1634122";"58233";"Adventure";"Comedy";"Thriller";"-";"-"
"90524";"Abduction";"2011";"1600195";"59965";"Action";"Drama";"Mystery";"Thriller";"-"
"90528";"This Must Be the Place";"2011";"1440345";"53487";"Crime";"Drama";"Thriller";"-";"-"
"90531";"Shame";"2011";"1723811";"76025";"Drama";"-";"-";"-";"-"
"90576";"What's Your Number?";"2011";"770703";"63492";"Comedy";"Romance";"-";"-";"-"
"90600";"Headhunters (Hodejegerne)";"2011";"1614989";"70670";"Action";"Crime";"Thriller";"-";"-"
"90603";"Batman: Year One";"2011";"1672723";"69735";"Action";"Animation";"Crime";"-";"-"
"90630";"Miss Representation";"2011";"1784538";"77801";"Documentary";"-";"-";"-";"-"
"90647";"Puss in Boots";"2011";"448694";"58423";"Adventure";"Animation";"Comedy";"Fantasy";"IMAX"
"90717";"Tower Heist";"2011";"471042";"59108";"Action";"Comedy";"Crime";"-";"-"
"90719";"J. Edgar";"2011";"1616195";"88794";"Drama";"-";"-";"-";"-"
"90738";"The Double";"2011";"1646980";"73499";"Action";"Crime";"Drama";"Mystery";"Thriller"
"90746";"The Adventures of Tintin";"2011";"983193";"17578";"Action";"Animation";"Mystery";"IMAX";"-"
"90769";"Starsuckers";"2009";"1510934";"40658";"Documentary";"-";"-";"-";"-"
"90809";"Tomboy";"2011";"1847731";"65229";"Drama";"-";"-";"-";"-"
"90863";"George Harrison: Living in the Material World";"2011";"1113829";"75964";"Documentary";"-";"-";"-";"-"
"90866";"Hugo";"2011";"970179";"44826";"Children";"Drama";"Mystery";"-";"-"
"90888";"Immortals";"2011";"1253864";"37958";"Action";"Drama";"Fantasy";"-";"-"
"90890";"Jack and Jill";"2011";"810913";"71880";"Comedy";"-";"-";"-";"-"
"90943";"Into the Abyss";"2011";"1972663";"77365";"Documentary";"-";"-";"-";"-"
"90945";"The Sign of Four";"1987";"685628";"94174";"Adventure";"Crime";"Drama";"-";"-"
"91077";"The Descendants";"2011";"1033575";"65057";"Comedy";"Drama";"-";"-";"-"
"91079";"Like Crazy";"2011";"1758692";"60420";"Drama";"Romance";"-";"-";"-"
"91094";"The Muppets";"2011";"1204342";"64328";"Children";"Comedy";"Musical";"-";"-"
"91104";"The Twilight Saga: Breaking Dawn - Part 1";"2011";"1324999";"50619";"Adventure";"Drama";"Fantasy";"Romance";"-"
"91126";"War Horse";"2011";"1568911";"57212";"Drama";"War";"-";"-";"-"
"91128";"The Rum Diary";"2011";"376136";"23514";"Comedy";"Drama";"Thriller";"-";"-"
"91233";"Lifted";"2006";"945571";"13060";"Animation";"Comedy";"Sci-Fi";"-";"-"
"91261";"Hipsters (Stilyagi)";"2008";"1239426";"38336";"Drama";"Musical";"Romance";"-";"-"
"91266";"Another Cinderella Story";"2008";"1071358";"15157";"Children";"Comedy";"Musical";"Romance";"-"
"91273";"Bunraku";"2010";"1181795";"30618";"Action";"Drama";"Fantasy";"-";"-"
"91323";"The Sitter";"2011";"1366344";"57431";"Comedy";"-";"-";"-";"-"
"91325";"Extremely Loud and Incredibly Close";"2011";"477302";"64685";"Drama";"-";"-";"-";"-"
"91337";"Play the Game";"2009";"1124388";"45708";"Comedy";"Romance";"-";"-";"-"
"91353";"Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens)";"1994";"109162";"9369";"Adventure";"Animation";"Children";"Comedy";"-"
"91355";"Asterix and the Vikings (Astérix et les Vikings)";"2006";"371552";"9642";"Adventure";"Animation";"Children";"Comedy";"Fantasy"
"91386";"Happy Feet Two";"2011";"1402488";"65759";"Animation";"Children";"Comedy";"IMAX";"-"
"91414";"Arthur Christmas";"2011";"1430607";"51052";"Animation";"Children";"Comedy";"Drama";"-"
"91470";"Violet & Daisy";"2011";"1634136";"91550";"Action";"Drama";"-";"-";"-"
"91483";"Bullet to the Head";"2012";"1308729";"70074";"Action";"Crime";"Film-Noir";"-";"-"
"91485";"The Expendables 2";"2012";"1764651";"76163";"Action";"Adventure";"-";"-";"-"
"91488";"The Snowman";"1982";"84701";"13396";"Animation";"Children";"Musical";"-";"-"
"91500";"The Hunger Games";"2012";"1392170";"70160";"Action";"Adventure";"Drama";"Sci-Fi";"Thriller"
"91529";"The Dark Knight Rises";"2012";"1345836";"49026";"Action";"Adventure";"Crime";"IMAX";"-"
"91535";"The Bourne Legacy";"2012";"1194173";"49040";"Action";"Adventure";"Drama";"Thriller";"IMAX"
"91542";"Sherlock Holmes: A Game of Shadows";"2011";"1515091";"58574";"Action";"Adventure";"Comedy";"Crime";"Mystery"
"91571";"Coriolanus";"2011";"1372686";"101173";"Drama";"Thriller";"-";"-";"-"
"91622";"Young Adult";"2011";"1625346";"57157";"Comedy";"Drama";"-";"-";"-"
"91628";"New Year's Eve";"2011";"1598822";"62838";"Comedy";"Romance";"-";"-";"-"
"91630";"Mission: Impossible - Ghost Protocol";"2011";"1229238";"56292";"Action";"Adventure";"Thriller";"IMAX";"-"
"91653";"We Bought a Zoo";"2011";"1389137";"74465";"Comedy";"Drama";"-";"-";"-"
"91658";"The Girl with the Dragon Tattoo";"2011";"1568346";"65754";"Drama";"Thriller";"-";"-";"-"
"91660";"The Darkest Hour";"2011";"1093357";"71469";"Action";"Horror";"Sci-Fi";"Thriller";"-"
"91666";"Last Holiday";"1950";"42665";"16939";"Comedy";"Drama";"Romance";"-";"-"
"91671";"Alvin and the Chipmunks: Chipwrecked";"2011";"1615918";"55301";"Animation";"Comedy";"-";"-";"-"
"91688";"Salvation Boulevard";"2011";"1251743";"51995";"Comedy";"Thriller";"-";"-";"-"
"91690";"Friends with Kids";"2011";"1720616";"80038";"Comedy";"-";"-";"-";"-"
"91784";"Girl Walks Into a Bar";"2011";"1682246";"59006";"Comedy";"Drama";"Fantasy";"-";"-"
"91842";"Contraband";"2012";"1524137";"77866";"Action";"Crime";"Drama";"Thriller";"-"
"91860";"The Way South (De weg naar het zuiden)";"1981";"83318";"269963";"Documentary";"-";"-";"-";"-"
"91869";"Being Elmo: A Puppeteer's Journey";"2011";"1787660";"75301";"Documentary";"-";"-";"-";"-"
"91873";"Joyful Noise";"2012";"1710396";"63574";"Comedy";"Musical";"-";"-";"-"
"91890";"The Iron Lady";"2011";"1007029";"71688";"Drama";"-";"-";"-";"-"
"91935";"Albatross";"2011";"1541149";"72842";"Drama";"-";"-";"-";"-"
"91947";"The Revenant";"2009";"1336006";"79896";"Comedy";"Horror";"-";"-";"-"
"91974";"Underworld: Awakening";"2012";"1496025";"52520";"Action";"Fantasy";"Horror";"IMAX";"-"
"91976";"The Grey";"2012";"1601913";"75174";"Action";"Drama";"-";"-";"-"
"91978";"Man on a Ledge";"2012";"1568338";"49527";"Crime";"Thriller";"-";"-";"-"
"91981";"Sacrifice (Zhao shi gu er)";"2010";"1726738";"55741";"Drama";"-";"-";"-";"-"
"92008";"Haywire";"2011";"1506999";"70435";"Action";"Thriller";"-";"-";"-"
"92046";"Contact High";"2009";"780002";"31337";"Comedy";"-";"-";"-";"-"
"92048";"The Whistleblower";"2010";"896872";"65760";"Drama";"Thriller";"-";"-";"-"
"92094";"Einstein and Eddington";"2008";"995036";"15044";"Drama";"-";"-";"-";"-"
"92192";"Apollo 18";"2011";"1772240";"50357";"Horror";"Sci-Fi";"Thriller";"-";"-"
"92198";"Seeking Justice";"2011";"1214962";"74998";"Action";"Drama";"Thriller";"-";"-"
"92234";"Red Tails";"2012";"485985";"72431";"Action";"Adventure";"Drama";"War";"-"
"92243";"The Flowers of War (Jin líng shí san chai)";"2011";"1410063";"76758";"Drama";"War";"-";"-";"-"
"92259";"Intouchables";"2011";"1675434";"77338";"Comedy";"Drama";"-";"-";"-"
"92264";"One for the Money";"2012";"1598828";"54054";"Action";"Comedy";"Crime";"-";"-"
"92309";"The Innkeepers";"2011";"1594562";"58428";"Horror";"Thriller";"-";"-";"-"
"92348";"Puss in Boots (Nagagutsu o haita neko)";"1969";"64714";"58704";"Adventure";"Animation";"Children";"Comedy";"Fantasy"
"92391";"Grave Encounters";"2011";"1703199";"50698";"Horror";"-";"-";"-";"-"
"92420";"Chronicle";"2012";"1706593";"76726";"Action";"Sci-Fi";"Thriller";"-";"-"
"92422";"The Woman in Black";"2012";"1596365";"65086";"Drama";"Horror";"Thriller";"-";"-"
"92427";"Woman in Love (Rubbeldiekatz)";"2011";"1802810";"80125";"Comedy";"-";"-";"-";"-"
"92439";"The Art of Getting By";"2011";"1645080";"64678";"Drama";"Romance";"-";"-";"-"
"92475";"All Watched Over by Machines of Loving Grace";"2011";"1955162";"192695";"Documentary";"-";"-";"-";"-"
"92494";"Dylan Moran: Monster";"2004";"439553";"13976";"Comedy";"Documentary";"-";"-";"-"
"92507";"Safe House";"2012";"1599348";"59961";"Action";"Crime";"Mystery";"Thriller";"-"
"92509";"The Vow";"2012";"1606389";"72570";"Drama";"Romance";"-";"-";"-"
"92535";"Louis C.K.: Live at the Beacon Theater";"2011";"2112999";"80379";"Comedy";"-";"-";"-";"-"
"92637";"Pitfall (Otoshiana)";"1962";"203612";"54146";"Crime";"Drama";"Fantasy";"-";"-"
"92643";"Monsieur Lazhar";"2011";"2011971";"78480";"Children";"Comedy";"Drama";"-";"-"
"92665";"For a Good Time, Call...";"2012";"1996264";"84200";"Comedy";"Drama";"Romance";"-";"-"
"92674";"Janie Jones";"2010";"1509130";"73700";"Drama";"Musical";"-";"-";"-"
"92681";"Journey 2: The Mysterious Island";"2012";"1397514";"72545";"Action";"Adventure";"Comedy";"Sci-Fi";"IMAX"
"92694";"Perfect Sense";"2011";"1439572";"51999";"Drama";"Romance";"Sci-Fi";"-";"-"
"92730";"Rollo and the Woods Sprite (Rölli ja metsänhenki)";"2001";"249131";"64029";"Children";"Fantasy";"-";"-";"-"
"92760";"The Atomic Brain";"1963";"57859";"37464";"Horror";"Sci-Fi";"-";"-";"-"
"92938";"Ghost Rider: Spirit of Vengeance";"2012";"1071875";"71676";"Action";"Fantasy";"Thriller";"-";"-"
"92954";"Prayers for Bobby";"2009";"1073510";"21634";"Drama";"-";"-";"-";"-"
"93006";"Very Potter Musical, A";"2009";"2033193";"54507";"Comedy";"Musical";"-";"-";"-"
"93008";"Very Potter Sequel, A";"2010";"2040264";"59017";"Comedy";"Musical";"-";"-";"-"
"93022";"Miss Nobody";"2010";"1129427";"51875";"Comedy";"Crime";"-";"-";"-"
"93040";"The Civil War";"1990";"98769";"26397";"Documentary";"War";"-";"-";"-"
"93114";"Ro.Go.Pa.G.";"1963";"56171";"59045";"Comedy";"Drama";"-";"-";"-"
"93134";"The Women on the 6th Floor (Les Femmes du 6ème Étage)";"2010";"1805297";"57243";"Comedy";"-";"-";"-";"-"
"93139";"Mega Shark vs. Crocosaurus";"2010";"1705773";"52454";"Action";"Adventure";"Horror";"-";"-"
"93193";"Red Hill";"2010";"1530983";"45569";"Crime";"Thriller";"Western";"-";"-"
"93208";"Mickey's The Prince and the Pauper";"1990";"100409";"25831";"Animation";"Children";"-";"-";"-"
"93242";"Gone";"2012";"1838544";"79548";"Drama";"Thriller";"-";"-";"-"
"93270";"Project X";"2012";"1636826";"57214";"Comedy";"-";"-";"-";"-"
"93272";"Dr. Seuss' The Lorax";"2012";"1482459";"73723";"Animation";"Fantasy";"Musical";"IMAX";"-"
"93287";"The Big Year";"2011";"1053810";"73937";"Comedy";"-";"-";"-";"-"
"93297";"Act of Valor";"2012";"1591479";"75674";"Action";"Thriller";"War";"-";"-"
"93320";"Trailer Park Boys";"1999";"383678";"38674";"Comedy";"Crime";"-";"-";"-"
"93326";"This Means War";"2012";"1596350";"59962";"Action";"Comedy";"Romance";"-";"-"
"93363";"John Carter";"2012";"401729";"49529";"Action";"Adventure";"Sci-Fi";"IMAX";"-"
"93443";"Goon";"2011";"1456635";"74387";"Comedy";"Drama";"-";"-";"-"
"93502";"The Ledge";"2011";"1535970";"63493";"Drama";"Thriller";"-";"-";"-"
"93510";"21 Jump Street";"2012";"1232829";"64688";"Action";"Comedy";"Crime";"-";"-"
"93512";"Jeff, Who Lives at Home";"2012";"1588334";"82532";"Comedy";"Drama";"-";"-";"-"
"93563";"Lockout";"2012";"1592525";"81796";"Action";"Sci-Fi";"Thriller";"-";"-"
